"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","sep"
"1",0,0.244871875665534,0.133515667554642,0.0622253552139649,0.253163301786235,0.0832924220028962,0.290550027152275,0.0319610887007527,0.369528978169826,0.346274852509351,0.231232261051246,0.294578747227533,0.447253179161663,0.494323539249871,0.117533901706712,0.310631373608353,0.0970306294256892,0.0700398609075687,0,0.348869503258621,"tab"
"2",0.244871875665534,0,0.114873761617956,0.304239978200355,0.0246652627991952,0.13891554341032,0.067823048275328,0.214287605732778,0.167952717288979,0.125181544169269,0.00653273877999753,0.465486110100007,0.266342431114736,0.32003501098987,0.138759396120182,0.096555896892489,0.323631444561279,0.266305688641311,0.233914906426833,0.135343565687774,"tab"
"3",0.133515667554642,0.114873761617956,0,0.185328221599783,0.131458190805072,0.0391569301560486,0.175630288368522,0.0949335051875976,0.272579797636926,0.224317378370741,0.104994766102066,0.391941569672562,0.342777672516498,0.392547045826642,0.0141563190925825,0.230794713537834,0.199752289437485,0.18129830142164,0.134687844094261,0.242852638734246,"tab"
"4",0.0622253552139649,0.304239978200355,0.185328221599783,0,0.315155808176068,0.130685900898876,0.339047239619558,0.0906673435522131,0.42993378768066,0.40551463594865,0.292026944684009,0.246550433712175,0.504128033168476,0.547675344361904,0.175980203126045,0.353020646510916,0.0421318871771347,0.0153998177067554,0.0584132061309895,0.398809523809524,"tab"
"5",0.253163301786235,0.0246652627991952,0.131458190805072,0.315155808176068,0,0.15886608322552,0.0440926211410675,0.230769831326749,0.141110168650139,0.105369734750929,0.0306352580843585,0.480186636870952,0.256081691027064,0.302736338571516,0.155594498316759,0.0761308194931488,0.34204741977018,0.279253248219954,0.252888757323898,0.114956994264667,"tab"
"6",0.0832924220028962,0.13891554341032,0.0391569301560486,0.130685900898876,0.15886608322552,0,0.209187656324321,0.0555187047819255,0.30123409161821,0.256278249109602,0.138687942070203,0.358192622780534,0.367005687790001,0.395933388113716,0.0250755059362175,0.233743276259503,0.155639259361765,0.156264782910532,0.0851186398768959,0.249226523730265,"tab"
"7",0.290550027152275,0.067823048275328,0.175630288368522,0.339047239619558,0.0440926211410675,0.209187656324321,0,0.272015697090882,0.114241485177005,0.0674816420221225,0.0789139967036902,0.494959962488853,0.192401091603641,0.259559740614377,0.199529349955575,0.0356836208440403,0.373889492106625,0.341359110063294,0.295933737390329,0.0658165640678698,"tab"
"8",0.0319610887007527,0.214287605732778,0.0949335051875976,0.0906673435522131,0.230769831326749,0.0555187047819255,0.272015697090882,0,0.351454125004515,0.315318030335429,0.203379211620859,0.307004304623426,0.418516372603557,0.454803697848099,0.0846035592640023,0.278218799856849,0.126866894553203,0.0940298585795591,0.0305490729455835,0.32165315018563,"tab"
"9",0.369528978169826,0.167952717288979,0.272579797636926,0.42993378768066,0.141110168650139,0.30123409161821,0.114241485177005,0.351454125004515,0,0.0413543961212007,0.186737437545687,0.563424753709506,0.0970050731972578,0.168532262064149,0.294400642012459,0.0634974747148033,0.44380939217059,0.4188428310532,0.376371428820983,0.0409756321659152,"tab"
"10",0.346274852509351,0.125181544169269,0.224317378370741,0.40551463594865,0.105369734750929,0.256278249109602,0.0674816420221225,0.315318030335429,0.0413543961212007,0,0.137931347173266,0.554410276375855,0.134202976850874,0.204679426115535,0.245559136835207,0.0238416135011298,0.412866980267196,0.375160626387255,0.33870656982437,0,"tab"
"11",0.231232261051246,0.00653273877999753,0.104994766102066,0.292026944684009,0.0306352580843585,0.138687942070203,0.0789139967036902,0.203379211620859,0.186737437545687,0.137931347173266,0,0.459763105804463,0.272501160738338,0.335933829019627,0.132028196394596,0.102357691815272,0.331525020121204,0.280878362143319,0.236059772316855,0.147948950704377,"tab"
"12",0.294578747227533,0.465486110100007,0.391941569672562,0.246550433712175,0.480186636870952,0.358192622780534,0.494959962488853,0.307004304623426,0.563424753709506,0.554410276375855,0.459763105804463,0,0.627947757435193,0.654188160126306,0.354062806070894,0.537084461702552,0.174258548839075,0.206209868244389,0.296142784919686,0.555801661958406,"tab"
"13",0.447253179161663,0.266342431114736,0.342777672516498,0.504128033168476,0.256081691027064,0.367005687790001,0.192401091603641,0.418516372603557,0.0970050731972578,0.134202976850874,0.272501160738338,0.627947757435193,0,0.0832357602932252,0.370305509073824,0.146471018943529,0.500517045964507,0.448921667217889,0.440119011367072,0.13939168888117,"tab"
"14",0.494323539249871,0.32003501098987,0.392547045826642,0.547675344361904,0.302736338571516,0.395933388113716,0.259559740614377,0.454803697848099,0.168532262064149,0.204679426115535,0.335933829019627,0.654188160126306,0.0832357602932252,0,0.426388373124344,0.207434119882917,0.557893530752834,0.507703087878589,0.492938110338009,0.208758685469854,"tab"
"15",0.117533901706712,0.138759396120182,0.0141563190925825,0.175980203126045,0.155594498316759,0.0250755059362175,0.199529349955575,0.0846035592640023,0.294400642012459,0.245559136835207,0.132028196394596,0.354062806070894,0.370305509073824,0.426388373124344,0,0.218711457962112,0.21883210735327,0.167497924251009,0.11776534386105,0.267875839386428,"tab"
"16",0.310631373608353,0.096555896892489,0.230794713537834,0.353020646510916,0.0761308194931488,0.233743276259503,0.0356836208440403,0.278218799856849,0.0634974747148033,0.0238416135011298,0.102357691815272,0.537084461702552,0.146471018943529,0.207434119882917,0.218711457962112,0,0.353259914222195,0.348178398676417,0.324068600205124,0.025886803530338,"tab"
