"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","sep"
"1",0,0.336295149292507,0.456689467093079,0.474184373553847,0.410191387305139,0.422264653762403,0.340100055161855,0.294484195194586,0.202060723574492,0.378275885997476,0.257711722575049,0.290432363977888,0.282905550412253,0.42109241431653,0.396209872454715,0.323869053241579,0.367835073403306,0.410928385875771,0.481771481261331,0.384246037122893,0.28353834414753,0.3114048862236,"tab"
"2",0.336295149292507,0,0.352107908034774,0.400279334526564,0.349086683393902,0.441831400681546,0.405024796717789,0.318277182640065,0.293097830501759,0.357271250290268,0.320060794172092,0.312943078063704,0.312686528220321,0.364227312318945,0.392245102881221,0.306136658491191,0.362298569540273,0.402915130242675,0.386817590882783,0.377598231516098,0.261752543182842,0.282364913985918,"tab"
"3",0.456689467093079,0.352107908034774,0,0.265392507369549,0.22873112837955,0.265125871523919,0.479976630597909,0.404840070320123,0.431368138342826,0.320060899861488,0.34419290282207,0.439275239310983,0.301643578197316,0.381496993392801,0.21915794383639,0.37509056353582,0.391647460276236,0.370748345383737,0.515501205082198,0.502423987221995,0.448373774643183,0.352923586705192,"tab"
"4",0.474184373553847,0.400279334526564,0.265392507369549,0,0.296759924374671,0.294016770982368,0.519377739676028,0.37175456904294,0.439948808086098,0.376977264717425,0.399399593907004,0.467884451745001,0.381008959708295,0.388051127426379,0.315167205810017,0.471596287739987,0.365925644332828,0.214342124314921,0.534361807573993,0.484073128257168,0.377212603294955,0.288985674193429,"tab"
"5",0.410191387305139,0.349086683393902,0.22873112837955,0.296759924374671,0,0.324599602415585,0.447682320078912,0.455188137610281,0.401470329407686,0.38243411027869,0.277325863380027,0.366519827526087,0.287790459483209,0.289793682220669,0.228359494643448,0.328591883150666,0.360961154122199,0.321737299026116,0.493273282961237,0.4856966891316,0.404331498992145,0.281647114362393,"tab"
"6",0.422264653762403,0.441831400681546,0.265125871523919,0.294016770982368,0.324599602415585,0,0.531890716479913,0.431827449803526,0.447527996805727,0.319564930708915,0.417204462875774,0.465200686230941,0.385135368656092,0.409742190077587,0.255161504420701,0.419478662034278,0.368509473831252,0.332920903955967,0.500600200821021,0.547832279650825,0.443293541718277,0.301611699493375,"tab"
"7",0.340100055161855,0.405024796717789,0.479976630597909,0.519377739676028,0.447682320078912,0.531890716479913,0,0.27718355277276,0.351257487345907,0.411388130499508,0.3220959069137,0.36688340003785,0.35832616360492,0.324930498107485,0.449887388365894,0.416314406448995,0.510340952605469,0.474000931464931,0.574186201457959,0.337007399040752,0.401492713741094,0.451213763896852,"tab"
"8",0.294484195194586,0.318277182640065,0.404840070320123,0.37175456904294,0.455188137610281,0.431827449803526,0.27718355277276,0,0.236874242587577,0.310309575582825,0.301805804491173,0.332000944890009,0.323270637998256,0.375626452117317,0.421033803591987,0.368684625504608,0.402592244181031,0.352396477679686,0.512270718774017,0.317473193225948,0.263941613099343,0.321993925147883,"tab"
"9",0.202060723574492,0.293097830501759,0.431368138342826,0.439948808086098,0.401470329407686,0.447527996805727,0.351257487345907,0.236874242587577,0,0.344253272071559,0.229758197565146,0.279334305953154,0.272550721578855,0.441583689151915,0.409315574198652,0.334935849902629,0.382432364876567,0.398317572488669,0.449282291096756,0.330025086505199,0.239337228014106,0.293294344746083,"tab"
"10",0.378275885997476,0.357271250290268,0.320060899861488,0.376977264717425,0.38243411027869,0.319564930708915,0.411388130499508,0.310309575582825,0.344253272071559,0,0.357893608581854,0.418262936519164,0.307699499753661,0.408834512665133,0.376378158275533,0.376520380962418,0.349863843744531,0.3774516502493,0.394140498603434,0.45263271528569,0.377206937939132,0.268988877422888,"tab"
