"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","sep"
"1",0,0.585059947948702,0.446601455898387,0.426028575095431,0.571428571428571,0.380913956697117,0.530134617312145,0.400802078688544,0.560532032152307,0.311909067302361,0.477689366602808,0.398432161647022,0.699648925513404,0.379982517066771,0.462648385718536,0.42549478722054,0.386553573044323,0.650782721431104,0.683408342485581,0.556740864694007,0.306004983623004,"tab"
"2",0.585059947948702,0,0.418428081517052,0.407513732394007,0.25917671759978,0.499137173143624,0.560975503506238,0.438257386473172,0.376997798288607,0.531264488475825,0.391402888519876,0.47579692171796,0.517202588047022,0.554407877754033,0.580019989442,0.431084282518964,0.583574815211696,0.49868069887632,0.552039368363451,0.324522948005373,0.51592390030062,"tab"
"3",0.446601455898387,0.418428081517052,0,0.391767337348613,0.389433801732365,0.310429498255131,0.578466607183748,0.327186753337112,0.404051194594711,0.352230483147662,0.419568975101233,0.233069963489578,0.648934136801442,0.344366362344078,0.432641243773907,0.259311503052626,0.53133398937214,0.519200079701392,0.677020254284576,0.481239076969752,0.334897279146078,"tab"
"4",0.426028575095431,0.407513732394007,0.391767337348613,0,0.446385567438512,0.470304688813709,0.51683320351249,0.387898806824246,0.506553081148351,0.395021533755308,0.511297623076076,0.444339387603461,0.596341111245093,0.518090069243879,0.574672179086578,0.356385088526053,0.309584665709375,0.662391986242572,0.623309406738058,0.390200588602675,0.397139504406214,"tab"
"5",0.571428571428571,0.25917671759978,0.389433801732365,0.446385567438512,0,0.447449301621957,0.601325073968104,0.418053027270118,0.379970404618297,0.454706695726341,0.296677457208246,0.407977136721178,0.508334972966953,0.497161709716762,0.528384710775836,0.40445833165623,0.597451317035757,0.479271178257547,0.572344399501697,0.385105451531207,0.503030303030303,"tab"
"6",0.380913956697117,0.499137173143624,0.310429498255131,0.470304688813709,0.447449301621957,0,0.584395132746444,0.369758847919757,0.449246391499452,0.405396153540382,0.374248455274633,0.317557492460994,0.654580716313672,0.243610554593764,0.403873120742588,0.348462343865415,0.512911325900493,0.528580791299804,0.704870941659007,0.495498984890009,0.28187307922059,"tab"
"7",0.530134617312145,0.560975503506238,0.578466607183748,0.51683320351249,0.601325073968104,0.584395132746444,0,0.455301051733067,0.512115717662947,0.484008253130389,0.525600147220703,0.535518294711395,0.580561337734092,0.590652249632076,0.704334088919765,0.593489323358375,0.568619608143669,0.730896339868307,0.529259722002962,0.506696434796192,0.609545048883272,"tab"
"8",0.400802078688544,0.438257386473172,0.327186753337112,0.387898806824246,0.418053027270118,0.369758847919757,0.455301051733067,0,0.322100641481287,0.238416094509211,0.344669133266582,0.211754427245927,0.640330090915711,0.451889655270592,0.511990967204738,0.260881794337738,0.49861882501263,0.471351719139167,0.562508081977416,0.385518277315524,0.315904524359092,"tab"
"9",0.560532032152307,0.376997798288607,0.404051194594711,0.506553081148351,0.379970404618297,0.449246391499452,0.512115717662947,0.322100641481287,0,0.459353766444327,0.36753318328109,0.428116268146455,0.59599934646521,0.54102832799539,0.607613177596078,0.459055153935251,0.598931435476753,0.48608483511859,0.603040947515999,0.446374457017187,0.495066082701449,"tab"
"10",0.311909067302361,0.531264488475825,0.352230483147662,0.395021533755308,0.454706695726341,0.405396153540382,0.484008253130389,0.238416094509211,0.459353766444327,0,0.379192408681528,0.239795805965157,0.676824201357129,0.380762820333885,0.456089268247892,0.344339571559236,0.435353195378093,0.579457276868791,0.595277462553335,0.490776925162381,0.31923285271508,"tab"
"11",0.477689366602808,0.391402888519876,0.419568975101233,0.511297623076076,0.296677457208246,0.374248455274633,0.525600147220703,0.344669133266582,0.36753318328109,0.379192408681528,0,0.347336297270566,0.548582938950956,0.423483626484399,0.491250978343713,0.421933629198592,0.575028567839409,0.49657804254425,0.631216401777505,0.44181559597249,0.457299363375249,"tab"
"12",0.398432161647022,0.47579692171796,0.233069963489578,0.444339387603461,0.407977136721178,0.317557492460994,0.535518294711395,0.211754427245927,0.428116268146455,0.239795805965157,0.347336297270566,0,0.651351539126525,0.365960898554355,0.403018270328581,0.264802151918122,0.533231539927137,0.460447093760695,0.589882059905387,0.434079328382871,0.257753073637968,"tab"
"13",0.699648925513404,0.517202588047022,0.648934136801442,0.596341111245093,0.508334972966953,0.654580716313672,0.580561337734092,0.640330090915711,0.59599934646521,0.676824201357129,0.548582938950956,0.651351539126525,0,0.683106027153219,0.71476107941632,0.694760210937849,0.660183251545154,0.715176272210793,0.656684314599221,0.520004146134442,0.654259642988037,"tab"
"14",0.379982517066771,0.554407877754033,0.344366362344078,0.518090069243879,0.497161709716762,0.243610554593764,0.590652249632076,0.451889655270592,0.54102832799539,0.380762820333885,0.423483626484399,0.365960898554355,0.683106027153219,0,0.256796953538115,0.446860544370813,0.522867941878131,0.629952075721049,0.748471310547985,0.579135685925043,0.319457385116597,"tab"
"15",0.462648385718536,0.580019989442,0.432641243773907,0.574672179086578,0.528384710775836,0.403873120742588,0.704334088919765,0.511990967204738,0.607613177596078,0.456089268247892,0.491250978343713,0.403018270328581,0.71476107941632,0.256796953538115,0,0.479161504099737,0.57629548599296,0.611481178162489,0.727251434459455,0.581249489510489,0.369182369511717,"tab"
"16",0.42549478722054,0.431084282518964,0.259311503052626,0.356385088526053,0.40445833165623,0.348462343865415,0.593489323358375,0.260881794337738,0.459055153935251,0.344339571559236,0.421933629198592,0.264802151918122,0.694760210937849,0.446860544370813,0.479161504099737,0,0.495648278511996,0.440057926571309,0.637262828659418,0.432432052476601,0.333833861411376,"tab"
"17",0.386553573044323,0.583574815211696,0.53133398937214,0.309584665709375,0.597451317035757,0.512911325900493,0.568619608143669,0.49861882501263,0.598931435476753,0.435353195378093,0.575028567839409,0.533231539927137,0.660183251545154,0.522867941878131,0.57629548599296,0.495648278511996,0,0.748042490640639,0.684779054364932,0.515346189428049,0.375354675463704,"tab"
"18",0.650782721431104,0.49868069887632,0.519200079701392,0.662391986242572,0.479271178257547,0.528580791299804,0.730896339868307,0.471351719139167,0.48608483511859,0.579457276868791,0.49657804254425,0.460447093760695,0.715176272210793,0.629952075721049,0.611481178162489,0.440057926571309,0.748042490640639,0,0.685907939515412,0.605487942111454,0.556742553638453,"tab"
"19",0.683408342485581,0.552039368363451,0.677020254284576,0.623309406738058,0.572344399501697,0.704870941659007,0.529259722002962,0.562508081977416,0.603040947515999,0.595277462553335,0.631216401777505,0.589882059905387,0.656684314599221,0.748471310547985,0.727251434459455,0.637262828659418,0.684779054364932,0.685907939515412,0,0.481081842023878,0.651842470918661,"tab"
"20",0.556740864694007,0.324522948005373,0.481239076969752,0.390200588602675,0.385105451531207,0.495498984890009,0.506696434796192,0.385518277315524,0.446374457017187,0.490776925162381,0.44181559597249,0.434079328382871,0.520004146134442,0.579135685925043,0.581249489510489,0.432432052476601,0.515346189428049,0.605487942111454,0.481081842023878,0,0.463468062203413,"tab"
"21",0.306004983623004,0.51592390030062,0.334897279146078,0.397139504406214,0.503030303030303,0.28187307922059,0.609545048883272,0.315904524359092,0.495066082701449,0.31923285271508,0.457299363375249,0.257753073637968,0.654259642988037,0.319457385116597,0.369182369511717,0.333833861411376,0.375354675463704,0.556742553638453,0.651842470918661,0.463468062203413,0,"tab"
