"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","sep"
"1",0,0.49850201122092,0.262882830540273,0.374266820905647,0.510204081632653,0.250982942882818,0.456165118765196,0.386734137833489,0.433812264282866,0.209762778619233,0.380577658349298,0.300293969691183,0.652745401026869,0.0619678818608339,0.0163548044072497,0.400121786745935,0.168849044681408,0.571017050480469,0.522764334601314,0.474357897618054,0.161100390606458,"tab"
"2",0.49850201122092,0,0.307916656695795,0.199060783450749,0.00961780819005646,0.313223546474374,0.0678074370075595,0.188616257672322,0.0925027161597167,0.350284201493213,0.180476749092892,0.268977013814478,0.269599529445996,0.460207229928491,0.486996754523502,0.16919679306168,0.364223618945564,0.125109941760307,0.0753274317036355,0.0447988516576103,0.394955736210319,"tab"
"3",0.262882830540273,0.307916656695795,0,0.114873761617956,0.322113239653527,0.0246652627991952,0.211717739355612,0.126627297556155,0.222220719739977,0.0756925926469272,0.133289363545679,0.0333383025756683,0.491296677526748,0.218266813967501,0.249019615475174,0.154415915051783,0.096555896892489,0.405124506496789,0.323124085359067,0.256414181810302,0.125452944721871,"tab"
"4",0.374266820905647,0.199060783450749,0.114873761617956,0,0.20264536076889,0.131458190805072,0.116192790508238,0.00691888924109765,0.102290884852853,0.187752197938058,0.0193337971029081,0.08187687433666,0.421097666626472,0.298405071380925,0.324579602782264,0.0285846071560687,0.230794713537834,0.275795466754109,0.242131511377728,0.158712618025088,0.233994232933399,"tab"
"5",0.510204081632653,0.00961780819005646,0.322113239653527,0.20264536076889,0,0.332205171268664,0.0736144697911524,0.199663210150373,0.101251849711356,0.376584082554085,0.200390887387265,0.289458702414331,0.263235004770538,0.48588004873819,0.511866187556231,0.180775657004467,0.367881621761113,0.118380087920071,0.0664025860696885,0.0520933725312514,0.406060606060606,"tab"
"6",0.250982942882818,0.313223546474374,0.0246652627991952,0.131458190805072,0.332205171268664,0,0.230998283777777,0.147041358815081,0.238082504209628,0.0500049986694654,0.160647385842428,0.0562898980217511,0.506197354258222,0.206306061841367,0.230824502538764,0.1703967422996,0.0761308194931488,0.422351809904686,0.334037811427315,0.275291675105232,0.104480691128478,"tab"
"7",0.456165118765196,0.0678074370075595,0.211717739355612,0.116192790508238,0.0736144697911524,0.230998283777777,0,0.114422144316069,0.0147315275478917,0.293417757458634,0.0964560651350942,0.191019352863731,0.322203868121709,0.388081264594066,0.389605833401749,0.0858433746307095,0.304309217166307,0.164911775045361,0.145457829692015,0.030475582963343,0.308388841298263,"tab"
"8",0.386734137833489,0.188616257672322,0.126627297556155,0.00691888924109765,0.199663210150373,0.147041358815081,0.114422144316069,0,0.107755004675514,0.213525321877671,0.0143941814498558,0.101770073246167,0.402583827829426,0.318104865355358,0.344902755945922,0.0227832079344401,0.211305498701926,0.308897839137681,0.246842046529131,0.152309596479668,0.252922763740942,"tab"
"9",0.433812264282866,0.0925027161597167,0.222220719739977,0.102290884852853,0.101251849711356,0.238082504209628,0.0147315275478917,0.107755004675514,0,0.283478906974244,0.0906926009288283,0.189710105568531,0.331854699926405,0.388359365929285,0.406112823201144,0.0788390386358709,0.284592052168785,0.21144066548623,0.15184337527,0.0470795619085701,0.319580561588495,"tab"
"10",0.209762778619233,0.350284201493213,0.0756925926469272,0.187752197938058,0.376584082554085,0.0500049986694654,0.293417757458634,0.213525321877671,0.283478906974244,0,0.210333809560412,0.113970055728875,0.533032904666559,0.139934077255096,0.175654514390958,0.222023429101252,0.031085698105071,0.44826014818807,0.40309429335426,0.321637704473591,0.0495964076248009,"tab"
"11",0.380577658349298,0.180476749092892,0.133289363545679,0.0193337971029081,0.200390887387265,0.160647385842428,0.0964560651350942,0.0143941814498558,0.0906926009288283,0.210333809560412,0,0.108371390342914,0.418204915895487,0.337048328130922,0.362099765197509,0.00695183423260536,0.212682303307551,0.29123880851237,0.223474873179183,0.133558663202358,0.244782757840828,"tab"
"12",0.300293969691183,0.268977013814478,0.0333383025756683,0.08187687433666,0.289458702414331,0.0562898980217511,0.191019352863731,0.101770073246167,0.189710105568531,0.113970055728875,0.108371390342914,0,0.46818366258302,0.245639864923202,0.2830094204481,0.12139244204688,0.12395226423151,0.394185043626489,0.319271986436516,0.235580985995497,0.16390476310723,"tab"
"13",0.652745401026869,0.269599529445996,0.491296677526748,0.421097666626472,0.263235004770538,0.506197354258222,0.322203868121709,0.402583827829426,0.331854699926405,0.533032904666559,0.418204915895487,0.46818366258302,0,0.622631878375256,0.634877057155794,0.370806758256293,0.561858636448806,0.128482372778921,0.176020676018033,0.307168950802286,0.574998152541475,"tab"
"14",0.0619678818608339,0.460207229928491,0.218266813967501,0.298405071380925,0.48588004873819,0.206306061841367,0.388081264594066,0.318104865355358,0.388359365929285,0.139934077255096,0.337048328130922,0.245639864923202,0.622631878375256,0,0.0481547802890023,0.338573652957228,0.0984754705414579,0.536105709500459,0.455983320963137,0.417901268845576,0.0958868158642182,"tab"
"15",0.0163548044072497,0.486996754523502,0.249019615475174,0.324579602782264,0.511866187556231,0.230824502538764,0.389605833401749,0.344902755945922,0.406112823201144,0.175654514390958,0.362099765197509,0.2830094204481,0.634877057155794,0.0481547802890023,0,0.371308395320131,0.133995718965368,0.57546977787182,0.493902428418719,0.452792716113674,0.137882540187056,"tab"
"16",0.400121786745935,0.16919679306168,0.154415915051783,0.0285846071560687,0.180775657004467,0.1703967422996,0.0858433746307095,0.0227832079344401,0.0788390386358709,0.222023429101252,0.00695183423260536,0.12139244204688,0.370806758256293,0.338573652957228,0.371308395320131,0,0.231005320528121,0.295567971807541,0.2166402682644,0.127505526832047,0.271523370732961,"tab"
"17",0.168849044681408,0.364223618945564,0.096555896892489,0.230794713537834,0.367881621761113,0.0761308194931488,0.304309217166307,0.211305498701926,0.284592052168785,0.031085698105071,0.212682303307551,0.12395226423151,0.561858636448806,0.0984754705414579,0.133995718965368,0.231005320528121,0,0.417319169786454,0.401253847820868,0.344439684052693,0.0156718198508324,"tab"
"18",0.571017050480469,0.125109941760307,0.405124506496789,0.275795466754109,0.118380087920071,0.422351809904686,0.164911775045361,0.308897839137681,0.21144066548623,0.44826014818807,0.29123880851237,0.394185043626489,0.128482372778921,0.536105709500459,0.57546977787182,0.295567971807541,0.417319169786454,0,0.0413236497007732,0.153154503467528,0.493421349183435,"tab"
"19",0.522764334601314,0.0753274317036355,0.323124085359067,0.242131511377728,0.0664025860696885,0.334037811427315,0.145457829692015,0.246842046529131,0.15184337527,0.40309429335426,0.223474873179183,0.319271986436516,0.176020676018033,0.455983320963137,0.493902428418719,0.2166402682644,0.401253847820868,0.0413236497007732,0,0.119465473099246,0.423061986113391,"tab"
"20",0.474357897618054,0.0447988516576103,0.256414181810302,0.158712618025088,0.0520933725312514,0.275291675105232,0.030475582963343,0.152309596479668,0.0470795619085701,0.321637704473591,0.133558663202358,0.235580985995497,0.307168950802286,0.417901268845576,0.452792716113674,0.127505526832047,0.344439684052693,0.153154503467528,0.119465473099246,0,0.370468174725659,"tab"
"21",0.161100390606458,0.394955736210319,0.125452944721871,0.233994232933399,0.406060606060606,0.104480691128478,0.308388841298263,0.252922763740942,0.319580561588495,0.0495964076248009,0.244782757840828,0.16390476310723,0.574998152541475,0.0958868158642182,0.137882540187056,0.271523370732961,0.0156718198508324,0.493421349183435,0.423061986113391,0.370468174725659,0,"tab"
