"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","sep"
"1",0,0.461538461538462,0.695652173913043,0.782608695652174,0.541666666666667,0.625,0.222222222222222,0.48,0.269230769230769,0.461538461538462,0.461538461538462,0.4,0.458333333333333,0.461538461538462,0.695652173913043,0.36,0.481481481481481,0.583333333333333,0.5,0.461538461538462,0.407407407407407,0.48,"tab"
"2",0.461538461538462,0,0.333333333333333,0.545454545454545,0.0714285714285714,0.214285714285714,0.315789473684211,0,0.277777777777778,0,0,0.125,0.0666666666666667,0,0.363636363636364,0.166666666666667,0.0588235294117647,0.133333333333333,0.0625,0,0.0666666666666667,0,"tab"
"3",0.695652173913043,0.333333333333333,0,0.285714285714286,0.3,0.111111111111111,0.588235294117647,0.333333333333333,0.5625,0.333333333333333,0.363636363636364,0.428571428571429,0.416666666666667,0.363636363636364,0,0.466666666666667,0.25,0.2,0.230769230769231,0.363636363636364,0.384615384615385,0.333333333333333,"tab"
"4",0.782608695652174,0.545454545454545,0.285714285714286,0,0.5,0.375,0.705882352941177,0.545454545454545,0.6875,0.545454545454545,0.545454545454545,0.571428571428571,0.583333333333333,0.545454545454545,0.285714285714286,0.6,0.454545454545455,0.444444444444444,0.416666666666667,0.545454545454545,0.583333333333333,0.545454545454545,"tab"
"5",0.541666666666667,0.0714285714285714,0.3,0.5,0,0.166666666666667,0.411764705882353,0.0666666666666667,0.352941176470588,0.0714285714285714,0.0714285714285714,0.2,0.142857142857143,0.0769230769230769,0.272727272727273,0.235294117647059,0,0.0833333333333333,0,0.0714285714285714,0.133333333333333,0.0769230769230769,"tab"
"6",0.625,0.214285714285714,0.111111111111111,0.375,0.166666666666667,0,0.473684210526316,0.230769230769231,0.444444444444444,0.230769230769231,0.230769230769231,0.3125,0.285714285714286,0.230769230769231,0.1,0.375,0.166666666666667,0.1,0.142857142857143,0.230769230769231,0.285714285714286,0.25,"tab"
"7",0.222222222222222,0.315789473684211,0.588235294117647,0.705882352941177,0.411764705882353,0.473684210526316,0,0.352941176470588,0.0476190476190476,0.315789473684211,0.3,0.2,0.263157894736842,0.315789473684211,0.588235294117647,0.142857142857143,0.318181818181818,0.421052631578947,0.35,0.315789473684211,0.238095238095238,0.315789473684211,"tab"
"8",0.48,0,0.333333333333333,0.545454545454545,0.0666666666666667,0.230769230769231,0.352941176470588,0,0.277777777777778,0,0,0.117647058823529,0.0666666666666667,0,0.333333333333333,0.176470588235294,0.0625,0.142857142857143,0.0625,0,0.0625,0,"tab"
"9",0.269230769230769,0.277777777777778,0.5625,0.6875,0.352941176470588,0.444444444444444,0.0476190476190476,0.277777777777778,0,0.277777777777778,0.277777777777778,0.166666666666667,0.222222222222222,0.263157894736842,0.5625,0.1,0.285714285714286,0.388888888888889,0.333333333333333,0.263157894736842,0.210526315789474,0.277777777777778,"tab"
"10",0.461538461538462,0,0.333333333333333,0.545454545454545,0.0714285714285714,0.230769230769231,0.315789473684211,0,0.277777777777778,0,0,0.117647058823529,0.0666666666666667,0,0.307692307692308,0.166666666666667,0.0625,0.153846153846154,0.0714285714285714,0,0.0625,0,"tab"
"11",0.461538461538462,0,0.363636363636364,0.545454545454545,0.0714285714285714,0.230769230769231,0.3,0,0.277777777777778,0,0,0.125,0.0714285714285714,0,0.363636363636364,0.176470588235294,0.0625,0.142857142857143,0.0625,0,0.0714285714285714,0,"tab"
"12",0.4,0.125,0.428571428571429,0.571428571428571,0.2,0.3125,0.2,0.117647058823529,0.166666666666667,0.117647058823529,0.125,0,0.0714285714285714,0.125,0.428571428571429,0.0588235294117647,0.166666666666667,0.25,0.1875,0.125,0.0588235294117647,0.117647058823529,"tab"
"13",0.458333333333333,0.0666666666666667,0.416666666666667,0.583333333333333,0.142857142857143,0.285714285714286,0.263157894736842,0.0666666666666667,0.222222222222222,0.0666666666666667,0.0714285714285714,0.0714285714285714,0,0.0714285714285714,0.416666666666667,0.125,0.117647058823529,0.214285714285714,0.125,0.0714285714285714,0,0.0625,"tab"
"14",0.461538461538462,0,0.363636363636364,0.545454545454545,0.0769230769230769,0.230769230769231,0.315789473684211,0,0.263157894736842,0,0,0.125,0.0714285714285714,0,0.363636363636364,0.1875,0.0625,0.142857142857143,0.0588235294117647,0,0.0714285714285714,0,"tab"
"15",0.695652173913043,0.363636363636364,0,0.285714285714286,0.272727272727273,0.1,0.588235294117647,0.333333333333333,0.5625,0.307692307692308,0.363636363636364,0.428571428571429,0.416666666666667,0.363636363636364,0,0.466666666666667,0.230769230769231,0.181818181818182,0.214285714285714,0.363636363636364,0.384615384615385,0.307692307692308,"tab"
"16",0.36,0.166666666666667,0.466666666666667,0.6,0.235294117647059,0.375,0.142857142857143,0.176470588235294,0.1,0.166666666666667,0.176470588235294,0.0588235294117647,0.125,0.1875,0.466666666666667,0,0.222222222222222,0.3125,0.222222222222222,0.1875,0.117647058823529,0.166666666666667,"tab"
"17",0.481481481481481,0.0588235294117647,0.25,0.454545454545455,0,0.166666666666667,0.318181818181818,0.0625,0.285714285714286,0.0625,0.0625,0.166666666666667,0.117647058823529,0.0625,0.230769230769231,0.222222222222222,0,0.0833333333333333,0,0.0625,0.125,0.0666666666666667,"tab"
"18",0.583333333333333,0.133333333333333,0.2,0.444444444444444,0.0833333333333333,0.1,0.421052631578947,0.142857142857143,0.388888888888889,0.153846153846154,0.142857142857143,0.25,0.214285714285714,0.142857142857143,0.181818181818182,0.3125,0.0833333333333333,0,0.0714285714285714,0.142857142857143,0.230769230769231,0.166666666666667,"tab"
"19",0.5,0.0625,0.230769230769231,0.416666666666667,0,0.142857142857143,0.35,0.0625,0.333333333333333,0.0714285714285714,0.0625,0.1875,0.125,0.0588235294117647,0.214285714285714,0.222222222222222,0,0.0714285714285714,0,0.0588235294117647,0.125,0.0714285714285714,"tab"
"20",0.461538461538462,0,0.363636363636364,0.545454545454545,0.0714285714285714,0.230769230769231,0.315789473684211,0,0.263157894736842,0,0,0.125,0.0714285714285714,0,0.363636363636364,0.1875,0.0625,0.142857142857143,0.0588235294117647,0,0.0714285714285714,0,"tab"
"21",0.407407407407407,0.0666666666666667,0.384615384615385,0.583333333333333,0.133333333333333,0.285714285714286,0.238095238095238,0.0625,0.210526315789474,0.0625,0.0714285714285714,0.0588235294117647,0,0.0714285714285714,0.384615384615385,0.117647058823529,0.125,0.230769230769231,0.125,0.0714285714285714,0,0.0666666666666667,"tab"
"22",0.48,0,0.333333333333333,0.545454545454545,0.0769230769230769,0.25,0.315789473684211,0,0.277777777777778,0,0,0.117647058823529,0.0625,0,0.307692307692308,0.166666666666667,0.0666666666666667,0.166666666666667,0.0714285714285714,0,0.0666666666666667,0,"tab"
