"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","sep"
"1",0,0.692307692307692,0.695652173913043,0.782608695652174,0.625,0.708333333333333,0.518518518518518,0.64,0.5,0.692307692307692,0.692307692307692,0.56,0.541666666666667,0.692307692307692,0.695652173913043,0.52,0.777777777777778,0.666666666666667,0.730769230769231,0.692307692307692,0.703703703703704,0.64,"tab"
"2",0.692307692307692,0,0.5,0.545454545454545,0.5,0.642857142857143,0.526315789473684,0.533333333333333,0.5,0.625,0.307692307692308,0.5,0.466666666666667,0.428571428571429,0.363636363636364,0.611111111111111,0.764705882352941,0.666666666666667,0.6875,0.307692307692308,0.466666666666667,0.428571428571429,"tab"
"3",0.695652173913043,0.5,0,0.285714285714286,0.3,0.333333333333333,0.588235294117647,0.5,0.5625,0.5,0.363636363636364,0.571428571428571,0.416666666666667,0.363636363636364,0.25,0.6,0.583333333333333,0.4,0.692307692307692,0.363636363636364,0.538461538461538,0.5,"tab"
"4",0.782608695652174,0.545454545454545,0.285714285714286,0,0.5,0.375,0.705882352941177,0.545454545454545,0.6875,0.545454545454545,0.545454545454545,0.714285714285714,0.583333333333333,0.545454545454545,0.285714285714286,0.733333333333333,0.636363636363636,0.444444444444444,0.75,0.545454545454545,0.583333333333333,0.545454545454545,"tab"
"5",0.625,0.5,0.3,0.5,0,0.5,0.411764705882353,0.6,0.470588235294118,0.5,0.5,0.466666666666667,0.428571428571429,0.384615384615385,0.454545454545455,0.588235294117647,0.666666666666667,0.416666666666667,0.571428571428571,0.5,0.533333333333333,0.384615384615385,"tab"
"6",0.708333333333333,0.642857142857143,0.333333333333333,0.375,0.5,0,0.684210526315789,0.538461538461538,0.666666666666667,0.538461538461538,0.538461538461538,0.6875,0.571428571428571,0.538461538461538,0.5,0.625,0.5,0.3,0.714285714285714,0.538461538461538,0.571428571428571,0.416666666666667,"tab"
"7",0.518518518518518,0.526315789473684,0.588235294117647,0.705882352941177,0.411764705882353,0.684210526315789,0,0.352941176470588,0.428571428571429,0.526315789473684,0.6,0.5,0.473684210526316,0.526315789473684,0.588235294117647,0.523809523809524,0.772727272727273,0.631578947368421,0.65,0.526315789473684,0.619047619047619,0.526315789473684,"tab"
"8",0.64,0.533333333333333,0.5,0.545454545454545,0.6,0.538461538461538,0.352941176470588,0,0.5,0.428571428571429,0.533333333333333,0.588235294117647,0.466666666666667,0.533333333333333,0.5,0.529411764705882,0.6875,0.571428571428571,0.6875,0.428571428571429,0.5625,0.533333333333333,"tab"
"9",0.5,0.5,0.5625,0.6875,0.470588235294118,0.666666666666667,0.428571428571429,0.5,0,0.5,0.5,0.388888888888889,0.444444444444444,0.578947368421053,0.5625,0.5,0.761904761904762,0.611111111111111,0.555555555555556,0.578947368421053,0.526315789473684,0.5,"tab"
"10",0.692307692307692,0.625,0.5,0.545454545454545,0.5,0.538461538461538,0.526315789473684,0.428571428571429,0.5,0,0.625,0.588235294117647,0.466666666666667,0.625,0.615384615384615,0.611111111111111,0.6875,0.461538461538462,0.5,0.533333333333333,0.5625,0.428571428571429,"tab"
"11",0.692307692307692,0.307692307692308,0.363636363636364,0.545454545454545,0.5,0.538461538461538,0.6,0.533333333333333,0.5,0.625,0,0.5,0.357142857142857,0.307692307692308,0.363636363636364,0.529411764705882,0.6875,0.571428571428571,0.6875,0.307692307692308,0.357142857142857,0.533333333333333,"tab"
"12",0.56,0.5,0.571428571428571,0.714285714285714,0.466666666666667,0.6875,0.5,0.588235294117647,0.388888888888889,0.588235294117647,0.5,0,0.214285714285714,0.5,0.571428571428571,0.411764705882353,0.722222222222222,0.625,0.5625,0.5,0.529411764705882,0.588235294117647,"tab"
"13",0.541666666666667,0.466666666666667,0.416666666666667,0.583333333333333,0.428571428571429,0.571428571428571,0.473684210526316,0.466666666666667,0.444444444444444,0.466666666666667,0.357142857142857,0.214285714285714,0,0.357142857142857,0.416666666666667,0.375,0.705882352941177,0.5,0.625,0.357142857142857,0.4,0.5625,"tab"
"14",0.692307692307692,0.428571428571429,0.363636363636364,0.545454545454545,0.384615384615385,0.538461538461538,0.526315789473684,0.533333333333333,0.578947368421053,0.625,0.307692307692308,0.5,0.357142857142857,0,0.363636363636364,0.4375,0.6875,0.571428571428571,0.764705882352941,0.166666666666667,0.357142857142857,0.625,"tab"
"15",0.695652173913043,0.363636363636364,0.25,0.285714285714286,0.454545454545455,0.5,0.588235294117647,0.5,0.5625,0.615384615384615,0.363636363636364,0.571428571428571,0.416666666666667,0.363636363636364,0,0.6,0.692307692307692,0.545454545454545,0.785714285714286,0.363636363636364,0.538461538461538,0.615384615384615,"tab"
"16",0.52,0.611111111111111,0.6,0.733333333333333,0.588235294117647,0.625,0.523809523809524,0.529411764705882,0.5,0.611111111111111,0.529411764705882,0.411764705882353,0.375,0.4375,0.6,0,0.666666666666667,0.5625,0.666666666666667,0.4375,0.470588235294118,0.611111111111111,"tab"
"17",0.777777777777778,0.764705882352941,0.583333333333333,0.636363636363636,0.666666666666667,0.5,0.772727272727273,0.6875,0.761904761904762,0.6875,0.6875,0.722222222222222,0.705882352941177,0.6875,0.692307692307692,0.666666666666667,0,0.416666666666667,0.666666666666667,0.6875,0.625,0.6,"tab"
"18",0.666666666666667,0.666666666666667,0.4,0.444444444444444,0.416666666666667,0.3,0.631578947368421,0.571428571428571,0.611111111111111,0.461538461538462,0.571428571428571,0.625,0.5,0.571428571428571,0.545454545454545,0.5625,0.416666666666667,0,0.642857142857143,0.571428571428571,0.384615384615385,0.333333333333333,"tab"
"19",0.730769230769231,0.6875,0.692307692307692,0.75,0.571428571428571,0.714285714285714,0.65,0.6875,0.555555555555556,0.5,0.6875,0.5625,0.625,0.764705882352941,0.785714285714286,0.666666666666667,0.666666666666667,0.642857142857143,0,0.764705882352941,0.625,0.5,"tab"
